game_num,strategy1,strategy2,strategy3,points1,points2,points3
449,route,route,tickets,78,58,57
450,route,route,tickets,84,94,-60
451,route,route,tickets,88,78,-36
452,route,route,tickets,78,81,24
453,route,route,tickets,88,68,31
454,route,route,tickets,93,71,34
455,route,route,tickets,78,64,27
456,route,route,tickets,90,80,-42
457,route,route,tickets,66,82,56
458,route,route,tickets,85,69,1
459,route,route,tickets,99,76,-31
460,route,route,tickets,90,77,25
461,route,route,tickets,70,93,38
462,route,route,tickets,81,72,50
463,route,route,tickets,96,83,31
464,route,route,tickets,94,96,18
465,route,route,tickets,86,84,55
466,route,route,tickets,94,73,31
467,route,route,tickets,65,87,22
468,route,route,tickets,89,70,38
469,route,route,tickets,110,75,61
470,route,route,tickets,106,60,47
471,route,route,tickets,76,73,29
472,route,route,tickets,100,87,26
473,route,route,tickets,92,90,58
474,route,route,tickets,105,75,40
475,route,route,tickets,83,90,37
476,route,route,tickets,100,85,59
477,route,route,tickets,85,83,45
478,route,route,tickets,94,83,49
479,route,route,tickets,105,73,65
480,route,route,tickets,86,68,39
481,route,route,tickets,59,100,36
482,route,route,tickets,97,68,22
483,route,route,tickets,84,95,44
484,route,route,tickets,80,92,34
485,route,route,tickets,86,76,49
486,route,route,tickets,79,89,70
487,route,route,tickets,91,93,94
488,route,route,tickets,68,94,34
489,route,route,tickets,89,92,17
490,route,route,tickets,96,80,63
491,route,route,tickets,82,82,30
492,route,route,tickets,80,93,33
493,route,route,tickets,83,56,41
494,route,route,tickets,90,77,72
495,route,route,tickets,68,74,47
496,route,route,tickets,57,81,-104
497,route,route,tickets,58,90,31
498,route,route,tickets,76,74,23
499,route,route,tickets,92,81,-29
