game_num,strategy1,strategy2,strategy3,points1,points2,points3
441,tickets,random,random,-63,33,39
442,tickets,random,random,-17,22,27
443,tickets,random,random,12,26,21
444,tickets,random,random,-135,46,27
445,tickets,random,random,-11,35,13
446,tickets,random,random,79,23,33
447,tickets,random,random,-37,18,13
448,tickets,random,random,60,34,30
449,tickets,random,random,55,37,25
450,tickets,random,random,59,10,39
451,tickets,random,random,-104,36,60
452,tickets,random,random,75,41,5
453,tickets,random,random,70,14,26
454,tickets,random,random,33,21,27
455,tickets,random,random,-210,37,38
456,tickets,random,random,-1,4,18
457,tickets,random,random,85,26,13
458,tickets,random,random,22,28,18
459,tickets,random,random,46,22,22
460,tickets,random,random,32,35,28
461,tickets,random,random,97,30,24
462,tickets,random,random,55,38,47
463,tickets,random,random,20,39,37
464,tickets,random,random,59,33,33
465,tickets,random,random,-133,34,38
466,tickets,random,random,-204,43,44
467,tickets,random,random,33,18,33
468,tickets,random,random,80,29,11
469,tickets,random,random,-7,36,22
470,tickets,random,random,60,46,19
471,tickets,random,random,58,15,11
472,tickets,random,random,28,31,24
473,tickets,random,random,21,16,16
474,tickets,random,random,76,42,25
475,tickets,random,random,-27,17,36
476,tickets,random,random,97,31,4
477,tickets,random,random,75,35,33
478,tickets,random,random,77,-1,33
479,tickets,random,random,-86,24,37
480,tickets,random,random,-206,45,34
481,tickets,random,random,67,28,-3
482,tickets,random,random,25,59,24
483,tickets,random,random,46,35,24
484,tickets,random,random,36,38,31
485,tickets,random,random,63,4,23
486,tickets,random,random,2,20,14
487,tickets,random,random,-48,44,53
488,tickets,random,random,88,18,7
489,tickets,random,random,57,20,19
490,tickets,random,random,46,33,30
491,tickets,random,random,69,20,8
492,tickets,random,random,75,23,16
493,tickets,random,random,-143,28,29
494,tickets,random,random,31,24,42
495,tickets,random,random,70,8,19
496,tickets,random,random,-158,39,50
497,tickets,random,random,-97,34,46
498,tickets,random,random,-27,36,35
499,tickets,random,random,73,40,13
