game_num,strategy1,strategy2,strategy3,points1,points2,points3
445,tickets,tickets,random,-65,7,30
446,tickets,tickets,random,-77,-2,42
447,tickets,tickets,random,-14,-77,15
448,tickets,tickets,random,72,28,8
449,tickets,tickets,random,-168,56,-4
450,tickets,tickets,random,-125,74,12
451,tickets,tickets,random,78,39,35
452,tickets,tickets,random,27,-177,17
453,tickets,tickets,random,33,51,8
454,tickets,tickets,random,-36,-53,18
455,tickets,tickets,random,12,-73,39
456,tickets,tickets,random,-235,45,36
457,tickets,tickets,random,-115,30,28
458,tickets,tickets,random,56,56,3
459,tickets,tickets,random,-56,-80,33
460,tickets,tickets,random,-36,21,41
461,tickets,tickets,random,60,18,26
462,tickets,tickets,random,33,49,22
463,tickets,tickets,random,62,70,2
464,tickets,tickets,random,44,44,34
465,tickets,tickets,random,-61,27,10
466,tickets,tickets,random,28,64,17
467,tickets,tickets,random,39,74,37
468,tickets,tickets,random,28,-100,10
469,tickets,tickets,random,36,-96,25
470,tickets,tickets,random,-17,50,28
471,tickets,tickets,random,-18,-49,15
472,tickets,tickets,random,30,-37,19
473,tickets,tickets,random,11,-158,29
474,tickets,tickets,random,-5,-75,24
475,tickets,tickets,random,38,55,15
476,tickets,tickets,random,-35,-73,33
477,tickets,tickets,random,21,27,23
478,tickets,tickets,random,37,-114,4
479,tickets,tickets,random,-136,33,22
480,tickets,tickets,random,45,-103,36
481,tickets,tickets,random,-113,-1,58
482,tickets,tickets,random,-149,53,13
483,tickets,tickets,random,45,61,28
484,tickets,tickets,random,43,30,23
485,tickets,tickets,random,36,5,40
486,tickets,tickets,random,74,41,30
487,tickets,tickets,random,36,19,25
488,tickets,tickets,random,48,30,13
489,tickets,tickets,random,-232,82,24
490,tickets,tickets,random,39,71,40
491,tickets,tickets,random,45,-212,22
492,tickets,tickets,random,49,33,39
493,tickets,tickets,random,36,5,33
494,tickets,tickets,random,-57,-49,36
495,tickets,tickets,random,53,37,25
496,tickets,tickets,random,54,-80,31
497,tickets,tickets,random,-120,21,29
498,tickets,tickets,random,18,52,16
499,tickets,tickets,random,-22,-28,37
