game_num,strategy1,strategy2,strategy3,points1,points2,points3
413,tickets,tickets,route,-39,44,96
414,tickets,tickets,route,2,-60,83
415,tickets,tickets,route,79,12,89
416,tickets,tickets,route,20,-162,92
417,tickets,tickets,route,-99,47,92
418,tickets,tickets,route,-1,26,72
419,tickets,tickets,route,23,6,96
420,tickets,tickets,route,-147,52,75
421,tickets,tickets,route,-23,-14,81
422,tickets,tickets,route,34,38,84
423,tickets,tickets,route,33,19,90
424,tickets,tickets,route,49,51,96
425,tickets,tickets,route,30,30,101
426,tickets,tickets,route,69,30,86
427,tickets,tickets,route,58,9,98
428,tickets,tickets,route,19,38,85
429,tickets,tickets,route,25,49,77
430,tickets,tickets,route,27,-150,79
431,tickets,tickets,route,-125,35,94
432,tickets,tickets,route,30,47,98
433,tickets,tickets,route,31,24,75
434,tickets,tickets,route,9,73,94
435,tickets,tickets,route,-24,25,81
436,tickets,tickets,route,35,-9,92
437,tickets,tickets,route,24,71,80
438,tickets,tickets,route,13,-129,77
439,tickets,tickets,route,107,24,85
440,tickets,tickets,route,39,-154,96
441,tickets,tickets,route,65,36,80
442,tickets,tickets,route,43,45,81
443,tickets,tickets,route,9,-50,79
444,tickets,tickets,route,-22,29,75
445,tickets,tickets,route,100,-4,84
446,tickets,tickets,route,-44,32,88
447,tickets,tickets,route,9,-4,77
448,tickets,tickets,route,-138,51,89
449,tickets,tickets,route,36,-6,94
450,tickets,tickets,route,-171,73,74
451,tickets,tickets,route,59,22,83
452,tickets,tickets,route,-123,59,92
453,tickets,tickets,route,30,30,105
454,tickets,tickets,route,6,22,88
455,tickets,tickets,route,44,-123,73
456,tickets,tickets,route,15,51,98
457,tickets,tickets,route,59,-58,80
458,tickets,tickets,route,34,24,94
459,tickets,tickets,route,71,-175,99
460,tickets,tickets,route,-12,77,77
461,tickets,tickets,route,45,29,67
462,tickets,tickets,route,56,35,84
463,tickets,tickets,route,-7,68,85
464,tickets,tickets,route,7,66,86
465,tickets,tickets,route,79,25,76
466,tickets,tickets,route,29,36,96
467,tickets,tickets,route,47,63,79
468,tickets,tickets,route,-16,-53,83
469,tickets,tickets,route,36,77,86
470,tickets,tickets,route,75,18,81
471,tickets,tickets,route,-116,25,92
472,tickets,tickets,route,41,-155,103
473,tickets,tickets,route,64,30,81
474,tickets,tickets,route,22,-42,100
475,tickets,tickets,route,52,35,87
